check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,sign_p_value,status
adaptive_wavelet_vs_ema_sharpe,sharpe,adaptive_wavelet,ema,increase,10,21.543768392237325,-7.282625387210329,53.62764300617215,21.543768392237325,-6.789201154527278,52.495811403601216,0.5,1.0,positive_mixed
adaptive_wavelet_vs_ema_total_return,total_return,adaptive_wavelet,ema,increase,10,-3.2350424838956116e-08,-1.1370612986043028e-05,9.607101307451404e-06,-3.2350424838956116e-08,-1.2530885793308744e-05,9.640990520646535e-06,0.7,0.34375,not_supported
adaptive_wavelet_vs_ema_max_drawdown,max_drawdown,adaptive_wavelet,ema,decrease,10,-2.885306841293733e-06,-9.851202437468897e-06,3.401397405723978e-06,2.885306841293733e-06,-3.460922439997016e-06,1.03480491269392e-05,0.5,1.0,positive_mixed
adaptive_wavelet_vs_ema_fill_rate,fill_rate,adaptive_wavelet,ema,increase,10,0.0029288702928870316,-0.0033472803347280367,0.009623430962343105,0.0029288702928870316,-0.0033472803347280367,0.010041841004184104,0.5,0.7265625,positive_mixed
adaptive_wavelet_vs_ema_avg_spread_capture_bps,avg_spread_capture_bps,adaptive_wavelet,ema,increase,10,-0.002790202424093524,-0.007429673947156758,0.0006520555779870181,-0.002790202424093524,-0.0074211167012422875,0.0005158206654461162,0.5,1.0,not_supported
neural_state_space_vs_ema_sharpe,sharpe,neural_state_space,ema,increase,10,-15.882726997333299,-75.49246208679028,46.69493442707767,-15.882726997333299,-74.85656311418958,41.87481071284492,0.5,1.0,not_supported
neural_state_space_vs_ema_total_return,total_return,neural_state_space,ema,increase,10,8.907345784558984e-06,-9.299138054487398e-06,2.6739623331675473e-05,8.907345784558984e-06,-9.585547083163226e-06,2.637000872636962e-05,0.7,0.34375,positive_mixed
neural_state_space_vs_ema_max_drawdown,max_drawdown,neural_state_space,ema,decrease,10,-1.3203567366004698e-06,-1.6028199700838517e-05,1.1891784682066528e-05,1.3203567366004698e-06,-1.2145589443063876e-05,1.6215903018992616e-05,0.4,0.75390625,inconclusive
neural_state_space_vs_ema_fill_rate,fill_rate,neural_state_space,ema,increase,10,0.0041841004184100476,-0.008786610878661083,0.022175732217573223,0.0041841004184100476,-0.008368200836820078,0.022186192468619217,0.4,0.75390625,inconclusive
neural_state_space_vs_ema_avg_spread_capture_bps,avg_spread_capture_bps,neural_state_space,ema,increase,10,0.004215834153957576,-0.0034713633175789075,0.012955594311914538,0.004215834153957576,-0.003328789071283525,0.012652064992028365,0.5,1.0,positive_mixed
state_space_vs_ema_sharpe,sharpe,state_space,ema,increase,10,-79.29000812890114,-135.28682808646278,-25.65411324218559,-79.29000812890114,-134.40465572381373,-28.113698450245256,0.2,0.109375,not_supported
state_space_vs_ema_total_return,total_return,state_space,ema,increase,10,5.148629442763842e-06,-3.598801542481489e-05,4.8564751543109203e-05,5.148629442763842e-06,-3.802006645160838e-05,4.954868837563018e-05,0.5,1.0,positive_mixed
state_space_vs_ema_max_drawdown,max_drawdown,state_space,ema,decrease,10,-1.4586620639245318e-05,-3.1710722924061515e-05,-3.912242525722088e-07,1.4586620639245318e-05,-2.4413757183622263e-07,3.279557453451819e-05,0.6,0.75390625,positive_mixed
state_space_vs_ema_fill_rate,fill_rate,state_space,ema,increase,10,0.007949790794979084,-0.009623430962343088,0.02677824267782426,0.007949790794979084,-0.010041841004184093,0.028462343096234268,0.4,1.0,inconclusive
state_space_vs_ema_avg_spread_capture_bps,avg_spread_capture_bps,state_space,ema,increase,10,0.019324589472422913,-0.0038325822047729228,0.04791960250803226,0.019324589472422913,-0.004558302291530755,0.05131443607095439,0.6,0.75390625,positive_mixed
